respondent_id,xyz_vaccine,seasonal_vaccine
43595,0.32,0.33
43596,0.05,0.2
43597,0.29,0.82
43598,0.22,0.31
43599,0.78,0.96
43600,0.0,0.05
43601,0.06,0.28
43602,0.03,0.21
43603,0.02,0.07
43604,0.05,0.35
43605,0.02,0.1
43606,0.12,0.2
43607,0.05,0.26
43608,0.46,0.6
43609,0.55,0.68
43610,0.33,0.46
43611,0.64,0.78
43612,0.06,0.24
43613,0.41,0.54
43614,0.06,0.26
43615,0.39,0.43
43616,0.24,0.4
43617,0.24,0.37
43618,0.01,0.1
43619,0.4,0.7
43620,0.25,0.37
43621,0.05,0.11
43622,0.45,0.69
43623,0.15,0.36
43624,0.04,0.19
43625,0.34,0.61
43626,0.04,0.14
43627,0.03,0.13
43628,0.16,0.19
43629,0.02,0.11
43630,0.14,0.36
43631,0.21,0.32
43632,0.32,0.82
43633,0.11,0.12
43634,0.19,0.52
43635,0.65,0.82
43636,0.12,0.48
43637,0.27,0.36
43638,0.25,0.33
43639,0.29,0.35
43640,0.12,0.5
43641,0.13,0.56
43642,0.06,0.29
43643,0.03,0.31
43644,0.26,0.51
43645,0.17,0.72
43646,0.01,0.16
43647,0.1,0.24
43648,0.23,0.37
43649,0.59,0.49
43650,0.27,0.57
43651,0.59,0.93
43652,0.06,0.76
43653,0.78,0.78
43654,0.47,0.66
43655,0.06,0.61
43656,0.12,0.31
43657,0.21,0.17
43658,0.07,0.6
43659,0.19,0.57
43660,0.11,0.21
43661,0.63,0.86
43662,0.68,0.84
43663,0.05,0.64
43664,0.49,0.76
43665,0.1,0.36
43666,0.04,0.07
43667,0.09,0.45
43668,0.65,0.44
43669,0.07,0.2
43670,0.17,0.4
43671,0.01,0.59
43672,0.04,0.13
43673,0.2,0.69
43674,0.14,0.47
43675,0.02,0.07
43676,0.09,0.36
43677,0.02,0.12
43678,0.12,0.2
43679,0.02,0.25
43680,0.04,0.1
43681,0.13,0.84
43682,0.12,0.39
43683,0.07,0.83
43684,0.73,0.86
43685,0.1,0.14
43686,0.51,0.73
43687,0.18,0.41
43688,0.23,0.41
43689,0.04,0.08
43690,0.18,0.82
43691,0.13,0.52
43692,0.06,0.91
43693,0.49,0.68
43694,0.05,0.14
43695,0.69,0.93
43696,0.11,0.26
43697,0.03,0.27
43698,0.11,0.14
43699,0.08,0.24
43700,0.17,0.72
43701,0.51,0.79
43702,0.02,0.07
43703,0.12,0.43
43704,0.03,0.08
43705,0.22,0.71
43706,0.13,0.17
43707,0.12,0.63
43708,0.4,0.71
43709,0.26,0.66
43710,0.06,0.88
43711,0.2,0.88
43712,0.63,0.78
43713,0.03,0.19
43714,0.12,0.53
43715,0.11,0.61
43716,0.24,0.68
43717,0.1,0.18
43718,0.1,0.06
43719,0.02,0.54
43720,0.23,0.46
43721,0.54,0.62
43722,0.19,0.78
43723,0.31,0.53
43724,0.02,0.17
43725,0.06,0.08
43726,0.25,0.68
43727,0.19,0.21
43728,0.11,0.36
43729,0.48,0.68
43730,0.16,0.56
43731,0.49,0.57
43732,0.06,0.36
43733,0.08,0.56
43734,0.13,0.4
43735,0.03,0.49
43736,0.16,0.73
43737,0.15,0.19
43738,0.76,0.86
43739,0.11,0.23
43740,0.35,0.93
43741,0.16,0.48
43742,0.32,0.41
43743,0.49,0.65
43744,0.09,0.14
43745,0.53,0.76
43746,0.16,0.53
43747,0.26,0.7
43748,0.12,0.54
43749,0.17,0.29
43750,0.29,0.49
43751,0.61,0.84
43752,0.33,0.54
43753,0.04,0.18
43754,0.47,0.7
43755,0.09,0.34
43756,0.02,0.18
43757,0.13,0.62
43758,0.06,0.32
43759,0.14,0.68
43760,0.22,0.5
43761,0.6,0.95
43762,0.05,0.17
43763,0.82,0.9
43764,0.09,0.71
43765,0.3,0.87
43766,0.04,0.07
43767,0.2,0.39
43768,0.1,0.3
43769,0.1,0.37
43770,0.56,0.83
43771,0.65,0.8
43772,0.02,0.14
43773,0.18,0.2
43774,0.05,0.74
43775,0.33,0.5
43776,0.17,0.65
43777,0.02,0.16
43778,0.25,0.41
43779,0.61,0.84
43780,0.16,0.49
43781,0.06,0.24
43782,0.21,0.76
43783,0.24,0.29
43784,0.02,0.12
43785,0.18,0.69
43786,0.7,0.87
43787,0.88,0.93
43788,0.22,0.33
43789,0.14,0.52
43790,0.02,0.06
43791,0.03,0.18
43792,0.3,0.59
43793,0.03,0.12
43794,0.31,0.35
43795,0.08,0.27
43796,0.74,0.94
43797,0.07,0.31
43798,0.25,0.65
43799,0.2,0.36
43800,0.01,0.18
43801,0.06,0.4
43802,0.15,0.49
43803,0.03,0.12
43804,0.37,0.45
43805,0.2,0.82
43806,0.19,0.45
43807,0.51,0.52
43808,0.03,0.05
43809,0.02,0.06
43810,0.12,0.19
43811,0.64,0.82
43812,0.05,0.03
43813,0.63,0.76
43814,0.17,0.56
43815,0.14,0.79
43816,0.19,0.85
43817,0.06,0.59
43818,0.12,0.47
43819,0.13,0.43
43820,0.22,0.63
43821,0.17,0.57
43822,0.31,0.55
43823,0.02,0.12
43824,0.31,0.68
43825,0.02,0.91
43826,0.18,0.44
43827,0.14,0.3
43828,0.31,0.34
43829,0.02,0.18
43830,0.07,0.06
43831,0.09,0.49
43832,0.16,0.85
43833,0.23,0.41
43834,0.01,0.13
43835,0.75,0.83
43836,0.03,0.5
43837,0.09,0.32
43838,0.29,0.64
43839,0.01,0.15
43840,0.03,0.35
43841,0.24,0.44
43842,0.19,0.2
43843,0.28,0.3
43844,0.27,0.63
43845,0.07,0.87
43846,0.17,0.58
43847,0.19,0.89
43848,0.21,0.49
43849,0.0,0.06
43850,0.4,0.77
43851,0.11,0.46
43852,0.14,0.34
43853,0.1,0.79
43854,0.11,0.51
43855,0.66,0.83
43856,0.2,0.69
43857,0.07,0.9
43858,0.53,0.91
43859,0.09,0.2
43860,0.2,0.28
43861,0.4,0.61
43862,0.5,0.25
43863,0.01,0.09
43864,0.05,0.14
43865,0.5,0.52
43866,0.07,0.29
43867,0.16,0.43
43868,0.13,0.48
43869,0.62,0.83
43870,0.17,0.23
43871,0.11,0.31
43872,0.06,0.41
43873,0.15,0.35
43874,0.11,0.71
43875,0.18,0.91
43876,0.29,0.46
43877,0.09,0.41
43878,0.23,0.55
43879,0.3,0.47
43880,0.07,0.71
43881,0.21,0.59
43882,0.09,0.37
43883,0.02,0.1
43884,0.41,0.72
43885,0.0,0.05
43886,0.01,0.05
43887,0.14,0.46
43888,0.03,0.14
43889,0.65,0.88
43890,0.73,0.91
43891,0.15,0.28
43892,0.37,0.71
43893,0.56,0.64
43894,0.15,0.3
43895,0.46,0.79
43896,0.34,0.68
43897,0.25,0.39
43898,0.08,0.16
43899,0.07,0.16
43900,0.16,0.25
43901,0.02,0.1
43902,0.05,0.1
43903,0.23,0.73
43904,0.15,0.75
43905,0.38,0.63
43906,0.18,0.92
43907,0.03,0.13
43908,0.12,0.27
43909,0.17,0.34
43910,0.22,0.41
43911,0.09,0.3
43912,0.17,0.42
43913,0.08,0.06
43914,0.08,0.18
43915,0.69,0.79
43916,0.05,0.2
43917,0.42,0.77
43918,0.1,0.25
43919,0.07,0.54
43920,0.04,0.1
43921,0.05,0.33
43922,0.04,0.39
43923,0.31,0.45
43924,0.29,0.52
43925,0.24,0.47
43926,0.12,0.27
43927,0.28,0.61
43928,0.15,0.45
43929,0.11,0.39
43930,0.05,0.12
43931,0.2,0.39
43932,0.53,0.79
43933,0.1,0.6
43934,0.25,0.55
43935,0.43,0.51
43936,0.06,0.46
43937,0.1,0.75
43938,0.06,0.15
43939,0.23,0.41
43940,0.57,0.71
43941,0.23,0.62
43942,0.06,0.29
43943,0.11,0.33
43944,0.05,0.11
43945,0.1,0.41
43946,0.09,0.48
43947,0.41,0.67
43948,0.06,0.56
43949,0.3,0.27
43950,0.32,0.48
43951,0.06,0.13
43952,0.71,0.9
43953,0.75,0.85
43954,0.08,0.18
43955,0.09,0.57
43956,0.39,0.61
43957,0.17,0.38
43958,0.12,0.35
43959,0.48,0.51
43960,0.09,0.06
43961,0.3,0.16
43962,0.16,0.87
43963,0.21,0.38
43964,0.15,0.45
43965,0.1,0.15
43966,0.08,0.42
43967,0.04,0.23
43968,0.21,0.45
43969,0.2,0.69
43970,0.02,0.14
43971,0.11,0.16
43972,0.05,0.05
43973,0.13,0.18
43974,0.18,0.86
43975,0.28,0.51
43976,0.14,0.77
43977,0.18,0.8
43978,0.07,0.34
43979,0.03,0.07
43980,0.0,0.08
43981,0.45,0.83
43982,0.12,0.66
43983,0.11,0.23
43984,0.12,0.54
43985,0.11,0.45
43986,0.28,0.67
43987,0.24,0.51
43988,0.11,0.85
43989,0.18,0.64
43990,0.1,0.3
43991,0.32,0.5
43992,0.02,0.16
43993,0.71,0.78
43994,0.03,0.65
43995,0.03,0.16
43996,0.16,0.8
43997,0.35,0.59
43998,0.61,0.76
43999,0.17,0.48
44000,0.7,0.81
44001,0.95,0.97
44002,0.15,0.29
44003,0.08,0.86
44004,0.06,0.07
44005,0.1,0.22
44006,0.07,0.76
44007,0.09,0.67
44008,0.1,0.35
44009,0.11,0.41
44010,0.31,0.91
44011,0.06,0.15
44012,0.24,0.55
44013,0.18,0.43
44014,0.07,0.53
44015,0.1,0.55
44016,0.07,0.16
44017,0.13,0.49
44018,0.04,0.14
44019,0.75,0.98
44020,0.1,0.33
44021,0.65,0.82
44022,0.02,0.05
44023,0.09,0.22
44024,0.1,0.3
44025,0.04,0.05
44026,0.47,0.82
44027,0.24,0.66
44028,0.79,0.94
44029,0.11,0.43
44030,0.15,0.35
44031,0.52,0.64
44032,0.03,0.18
44033,0.13,0.34
44034,0.06,0.77
44035,0.09,0.29
44036,0.06,0.53
44037,0.08,0.66
44038,0.05,0.09
44039,0.17,0.41
44040,0.8,0.9
44041,0.05,0.65
44042,0.35,0.72
44043,0.18,0.88
44044,0.07,0.32
44045,0.42,0.45
44046,0.17,0.6
44047,0.39,0.77
44048,0.8,0.89
44049,0.23,0.76
44050,0.01,0.76
44051,0.82,0.94
44052,0.13,0.46
44053,0.07,0.16
44054,0.04,0.16
44055,0.29,0.51
44056,0.04,0.86
44057,0.37,0.76
44058,0.09,0.08
44059,0.16,0.43
44060,0.63,0.87
44061,0.18,0.19
44062,0.06,0.27
44063,0.24,0.49
44064,0.29,0.12
44065,0.11,0.23
44066,0.06,0.38
44067,0.11,0.39
44068,0.3,0.45
44069,0.04,0.1
44070,0.83,0.93
44071,0.07,0.16
44072,0.31,0.24
44073,0.07,0.31
44074,0.94,0.92
44075,0.18,0.84
44076,0.24,0.23
44077,0.02,0.07
44078,0.07,0.22
44079,0.41,0.53
44080,0.8,0.95
44081,0.84,0.92
44082,0.07,0.84
44083,0.4,0.65
44084,0.28,0.43
44085,0.16,0.21
44086,0.2,0.38
44087,0.06,0.12
44088,0.1,0.24
44089,0.15,0.27
44090,0.41,0.82
44091,0.02,0.12
44092,0.05,0.78
44093,0.08,0.52
44094,0.13,0.26
44095,0.19,0.73
44096,0.02,0.13
44097,0.7,0.86
44098,0.11,0.47
44099,0.73,0.8
44100,0.16,0.51
44101,0.11,0.69
44102,0.17,0.57
44103,0.19,0.37
44104,0.05,0.12
44105,0.02,0.14
44106,0.09,0.58
44107,0.27,0.6
44108,0.09,0.17
44109,0.01,0.05
44110,0.1,0.21
44111,0.07,0.19
44112,0.11,0.18
44113,0.13,0.71
44114,0.72,0.73
44115,0.07,0.31
44116,0.02,0.1
44117,0.02,0.11
44118,0.09,0.22
44119,0.08,0.22
44120,0.43,0.35
44121,0.11,0.43
44122,0.06,0.19
44123,0.75,0.84
44124,0.24,0.55
44125,0.11,0.08
44126,0.13,0.31
44127,0.16,0.38
44128,0.22,0.82
44129,0.06,0.09
44130,0.04,0.12
44131,0.19,0.19
44132,0.03,0.08
44133,0.12,0.55
44134,0.1,0.38
44135,0.38,0.52
44136,0.2,0.24
44137,0.07,0.46
44138,0.1,0.83
44139,0.29,0.24
44140,0.08,0.54
44141,0.15,0.44
44142,0.1,0.57
44143,0.2,0.42
44144,0.11,0.33
44145,0.78,0.9
44146,0.26,0.42
44147,0.26,0.26
44148,0.09,0.44
44149,0.03,0.39
44150,0.13,0.66
44151,0.14,0.31
44152,0.12,0.48
44153,0.06,0.23
44154,0.1,0.17
44155,0.17,0.29
44156,0.02,0.17
44157,0.06,0.05
44158,0.15,0.28
44159,0.1,0.19
44160,0.07,0.38
44161,0.15,0.8
44162,0.52,0.76
44163,0.01,0.03
44164,0.79,0.88
44165,0.24,0.59
44166,0.0,0.01
44167,0.52,0.72
44168,0.33,0.46
44169,0.16,0.22
44170,0.18,0.49
44171,0.19,0.29
44172,0.08,0.49
44173,0.08,0.17
44174,0.29,0.66
44175,0.04,0.06
44176,0.11,0.47
44177,0.22,0.58
44178,0.03,0.12
44179,0.68,0.78
44180,0.15,0.54
44181,0.21,0.49
44182,0.17,0.72
44183,0.69,0.82
44184,0.18,0.46
44185,0.75,0.72
44186,0.21,0.32
44187,0.4,0.68
44188,0.02,0.03
44189,0.13,0.37
44190,0.17,0.07
44191,0.06,0.17
44192,0.11,0.27
44193,0.1,0.12
44194,0.06,0.14
44195,0.09,0.38
44196,0.31,0.58
44197,0.08,0.16
44198,0.08,0.83
44199,0.54,0.87
44200,0.13,0.26
44201,0.06,0.35
44202,0.07,0.34
44203,0.08,0.21
44204,0.11,0.38
44205,0.13,0.46
44206,0.24,0.71
44207,0.04,0.27
44208,0.2,0.22
44209,0.14,0.24
44210,0.05,0.37
44211,0.39,0.4
44212,0.33,0.74
44213,0.3,0.6
44214,0.02,0.39
44215,0.29,0.64
44216,0.11,0.44
44217,0.14,0.49
44218,0.03,0.35
44219,0.07,0.13
44220,0.08,0.45
44221,0.23,0.97
44222,0.04,0.24
44223,0.03,0.09
44224,0.04,0.2
44225,0.02,0.16
44226,0.32,0.49
44227,0.09,0.05
44228,0.28,0.59
44229,0.36,0.69
44230,0.21,0.78
44231,0.07,0.49
44232,0.08,0.24
44233,0.57,0.78
44234,0.11,0.88
44235,0.11,0.81
44236,0.58,0.72
44237,0.44,0.57
44238,0.05,0.73
44239,0.04,0.17
44240,0.09,0.39
44241,0.5,0.69
44242,0.54,0.65
44243,0.01,0.06
44244,0.07,0.22
44245,0.04,0.1
44246,0.37,0.91
44247,0.05,0.17
44248,0.22,0.69
44249,0.59,0.66
44250,0.14,0.53
44251,0.18,0.33
44252,0.13,0.68
44253,0.12,0.95
44254,0.04,0.2
44255,0.05,0.11
44256,0.35,0.61
44257,0.39,0.63
44258,0.77,0.87
44259,0.13,0.96
44260,0.18,0.22
44261,0.02,0.09
44262,0.12,0.4
44263,0.43,0.85
44264,0.6,0.73
44265,0.05,0.32
44266,0.51,0.75
44267,0.2,0.56
44268,0.43,0.39
44269,0.14,0.23
44270,0.3,0.44
44271,0.45,0.67
44272,0.37,0.72
44273,0.13,0.28
44274,0.07,0.41
44275,0.07,0.09
44276,0.72,0.86
44277,0.5,0.73
44278,0.48,0.62
44279,0.08,0.15
44280,0.43,0.6
44281,0.07,0.26
44282,0.04,0.07
44283,0.19,0.46
44284,0.08,0.35
44285,0.18,0.43
44286,0.26,0.5
44287,0.04,0.06
44288,0.11,0.27
44289,0.51,0.86
44290,0.24,0.36
44291,0.01,0.3
44292,0.11,0.78
44293,0.05,0.24
44294,0.15,0.3
44295,0.08,0.47
44296,0.11,0.87
44297,0.22,0.77
44298,0.06,0.63
44299,0.18,0.36
44300,0.14,0.35
44301,0.62,0.49
44302,0.4,0.51
44303,0.26,0.83
44304,0.6,0.86
44305,0.06,0.17
44306,0.41,0.9
44307,0.06,0.15
44308,0.11,0.41
44309,0.12,0.31
44310,0.12,0.4
44311,0.11,0.66
44312,0.2,0.57
44313,0.06,0.25
44314,0.17,0.92
44315,0.26,0.69
44316,0.14,0.48
44317,0.13,0.26
44318,0.12,0.54
44319,0.12,0.91
44320,0.12,0.52
44321,0.48,0.56
44322,0.43,0.83
44323,0.04,0.11
44324,0.04,0.05
44325,0.17,0.8
44326,0.42,0.71
44327,0.09,0.37
44328,0.08,0.16
44329,0.02,0.08
44330,0.21,0.95
44331,0.05,0.98
44332,0.23,0.71
44333,0.08,0.34
44334,0.39,0.7
44335,0.14,0.69
44336,0.26,0.53
44337,0.29,0.9
44338,0.01,0.1
44339,0.03,0.26
44340,0.03,0.16
44341,0.17,0.76
44342,0.16,0.22
44343,0.25,0.36
44344,0.02,0.7
44345,0.13,0.81
44346,0.35,0.2
44347,0.38,0.44
44348,0.15,0.57
44349,0.43,0.64
44350,0.11,0.51
44351,0.13,0.7
44352,0.1,0.35
44353,0.46,0.66
44354,0.61,0.83
44355,0.19,0.41
44356,0.35,0.29
44357,0.0,0.12
44358,0.35,0.85
44359,0.06,0.11
44360,0.17,0.52
44361,0.04,0.21
44362,0.16,0.42
44363,0.15,0.65
44364,0.36,0.62
44365,0.03,0.14
44366,0.77,0.94
44367,0.09,0.31
44368,0.13,0.16
44369,0.2,0.14
44370,0.09,0.24
44371,0.39,0.52
44372,0.82,0.92
44373,0.19,0.26
44374,0.5,0.66
44375,0.16,0.28
44376,0.12,0.56
44377,0.01,0.04
44378,0.8,0.89
44379,0.43,0.55
44380,0.12,0.4
44381,0.52,0.7
44382,0.05,0.11
44383,0.85,0.89
44384,0.1,0.23
44385,0.02,0.04
44386,0.35,0.53
44387,0.22,0.57
44388,0.09,0.44
44389,0.32,0.64
44390,0.03,0.2
44391,0.07,0.3
44392,0.68,0.78
44393,0.07,0.14
44394,0.27,0.59
44395,0.09,0.33
44396,0.11,0.15
44397,0.03,0.71
44398,0.57,0.76
44399,0.14,0.2
44400,0.16,0.22
44401,0.54,0.65
44402,0.2,0.76
44403,0.07,0.3
44404,0.35,0.66
44405,0.13,0.56
44406,0.11,0.22
44407,0.28,0.49
44408,0.25,0.33
44409,0.23,0.15
44410,0.02,0.41
44411,0.07,0.3
44412,0.2,0.42
44413,0.66,0.85
44414,0.34,0.71
44415,0.19,0.55
44416,0.5,0.61
44417,0.08,0.35
44418,0.18,0.4
44419,0.65,0.95
44420,0.14,0.55
44421,0.33,0.31
44422,0.04,0.5
44423,0.15,0.78
44424,0.63,0.87
44425,0.04,0.23
44426,0.47,0.63
44427,0.28,0.64
44428,0.64,0.85
44429,0.19,0.54
44430,0.1,0.56
44431,0.29,0.45
44432,0.27,0.56
44433,0.27,0.68
44434,0.3,0.66
44435,0.08,0.2
44436,0.66,0.91
44437,0.13,0.15
44438,0.03,0.04
44439,0.14,0.34
44440,0.03,0.22
44441,0.1,0.35
44442,0.06,0.06
44443,0.13,0.26
44444,0.15,0.63
44445,0.04,0.22
44446,0.09,0.14
44447,0.1,0.2
44448,0.84,0.92
44449,0.04,0.05
44450,0.12,0.94
44451,0.55,0.79
44452,0.1,0.15
44453,0.04,0.13
44454,0.1,0.41
44455,0.53,0.64
44456,0.05,0.07
44457,0.12,0.14
44458,0.12,0.2
44459,0.09,0.13
44460,0.06,0.18
44461,0.09,0.74
44462,0.0,0.17
44463,0.12,0.9
44464,0.58,0.84
44465,0.38,0.44
44466,0.08,0.44
44467,0.6,0.83
44468,0.1,0.13
44469,0.21,0.39
44470,0.13,0.48
44471,0.73,0.79
44472,0.1,0.74
44473,0.57,0.83
44474,0.01,0.03
44475,0.09,0.46
44476,0.0,0.18
44477,0.82,0.89
44478,0.12,0.93
44479,0.21,0.52
44480,0.06,0.6
44481,0.61,0.87
44482,0.38,0.52
44483,0.7,0.89
44484,0.07,0.38
44485,0.17,0.49
44486,0.25,0.86
44487,0.12,0.21
44488,0.43,0.64
44489,0.04,0.36
44490,0.11,0.58
44491,0.78,0.95
44492,0.04,0.22
44493,0.25,0.52
44494,0.89,0.92
44495,0.65,0.7
44496,0.12,0.3
44497,0.12,0.17
44498,0.67,0.87
44499,0.35,0.73
44500,0.02,0.35
44501,0.28,0.57
44502,0.82,0.97
44503,0.02,0.14
44504,0.37,0.58
44505,0.07,0.43
44506,0.14,0.33
44507,0.01,0.11
44508,0.23,0.43
44509,0.44,0.68
44510,0.07,0.66
44511,0.07,0.84
44512,0.11,0.64
44513,0.12,0.6
44514,0.08,0.28
44515,0.05,0.18
44516,0.08,0.04
44517,0.15,0.31
44518,0.88,0.96
44519,0.38,0.77
44520,0.29,0.32
44521,0.1,0.32
44522,0.37,0.74
44523,0.02,0.1
44524,0.12,0.42
44525,0.16,0.37
44526,0.13,0.55
44527,0.05,0.73
44528,0.11,0.33
44529,0.25,0.82
44530,0.24,0.88
44531,0.16,0.56
44532,0.39,0.73
44533,0.08,0.14
44534,0.07,0.77
44535,0.07,0.82
44536,0.09,0.36
44537,0.08,0.47
44538,0.27,0.7
44539,0.26,0.8
44540,0.29,0.62
44541,0.06,0.11
44542,0.33,0.5
44543,0.11,0.16
44544,0.49,0.83
44545,0.36,0.46
44546,0.2,0.61
44547,0.41,0.46
44548,0.17,0.1
44549,0.11,0.45
44550,0.18,0.27
44551,0.09,0.24
44552,0.4,0.77
44553,0.03,0.08
44554,0.23,0.51
44555,0.6,0.74
44556,0.16,0.22
44557,0.1,0.17
44558,0.03,0.12
44559,0.12,0.39
44560,0.04,0.04
44561,0.07,0.23
44562,0.2,0.25
44563,0.16,0.58
44564,0.13,0.3
44565,0.14,0.27
44566,0.18,0.42
44567,0.56,0.61
44568,0.04,0.08
44569,0.27,0.28
44570,0.42,0.56
44571,0.07,0.24
44572,0.06,0.2
44573,0.41,0.49
44574,0.11,0.18
44575,0.2,0.9
44576,0.07,0.08
44577,0.04,0.15
44578,0.69,0.83
44579,0.14,0.3
44580,0.11,0.73
44581,0.16,0.48
44582,0.33,0.9
44583,0.04,0.22
44584,0.22,0.62
44585,0.21,0.52
44586,0.58,0.52
44587,0.21,0.76
44588,0.09,0.36
44589,0.18,0.43
44590,0.15,0.29
44591,0.09,0.7
44592,0.03,0.16
44593,0.13,0.08
44594,0.04,0.74
44595,0.07,0.5
44596,0.18,0.17
44597,0.11,0.14
44598,0.51,0.61
44599,0.11,0.19
44600,0.16,0.72
44601,0.03,0.08
44602,0.17,0.74
44603,0.35,0.47
44604,0.1,0.24
44605,0.55,0.78
44606,0.04,0.33
44607,0.34,0.84
44608,0.29,0.24
44609,0.2,0.64
44610,0.0,0.08
44611,0.01,0.04
44612,0.08,0.52
44613,0.12,0.43
44614,0.14,0.22
44615,0.06,0.23
44616,0.16,0.87
44617,0.08,0.31
44618,0.32,0.44
44619,0.42,0.72
44620,0.07,0.23
44621,0.14,0.41
44622,0.11,0.5
44623,0.11,0.53
44624,0.56,0.74
44625,0.05,0.2
44626,0.61,0.96
44627,0.17,0.32
44628,0.13,0.29
44629,0.01,0.05
44630,0.15,0.47
44631,0.1,0.59
44632,0.35,0.63
44633,0.84,0.95
44634,0.04,0.2
44635,0.83,0.95
44636,0.17,0.64
44637,0.6,0.85
44638,0.25,0.61
44639,0.54,0.5
44640,0.02,0.08
44641,0.66,0.74
44642,0.02,0.14
44643,0.04,0.24
44644,0.13,0.52
44645,0.61,0.87
44646,0.01,0.04
44647,0.15,0.59
44648,0.07,0.48
44649,0.05,0.2
44650,0.15,0.74
44651,0.22,0.57
44652,0.77,0.89
44653,0.08,0.54
44654,0.2,0.79
44655,0.35,0.5
44656,0.29,0.95
44657,0.33,0.63
44658,0.02,0.17
44659,0.32,0.53
44660,0.42,0.56
44661,0.11,0.45
44662,0.03,0.42
44663,0.11,0.19
44664,0.17,0.63
44665,0.03,0.1
44666,0.21,0.63
44667,0.32,0.8
44668,0.15,0.11
44669,0.07,0.13
44670,0.22,0.48
44671,0.26,0.52
44672,0.12,0.77
44673,0.25,0.87
44674,0.05,0.77
44675,0.09,0.23
44676,0.04,0.2
44677,0.31,0.35
44678,0.12,0.32
44679,0.12,0.68
44680,0.59,0.75
44681,0.18,0.5
44682,0.21,0.4
44683,0.13,0.33
44684,0.45,0.76
44685,0.52,0.63
44686,0.17,0.78
44687,0.07,0.12
44688,0.1,0.17
44689,0.17,0.27
44690,0.06,0.36
44691,0.16,0.48
44692,0.22,0.82
44693,0.78,0.89
44694,0.25,0.95
44695,0.23,0.42
44696,0.19,0.61
44697,0.05,0.07
44698,0.12,0.68
44699,0.76,0.81
44700,0.05,0.2
44701,0.08,0.19
44702,0.11,0.34
44703,0.11,0.42
44704,0.08,0.29
44705,0.81,0.91
44706,0.05,0.06
44707,0.55,0.68
44708,0.03,0.13
44709,0.05,0.23
44710,0.09,0.53
44711,0.08,0.23
44712,0.33,0.88
44713,0.16,0.74
44714,0.03,0.26
44715,0.36,0.39
44716,0.03,0.93
44717,0.07,0.31
44718,0.11,0.09
44719,0.03,0.12
44720,0.82,0.87
44721,0.04,0.34
44722,0.12,0.89
44723,0.04,0.17
44724,0.69,0.8
44725,0.46,0.7
44726,0.3,0.67
44727,0.13,0.45
44728,0.29,0.88
44729,0.5,0.9
44730,0.06,0.07
44731,0.36,0.62
44732,0.08,0.21
44733,0.07,0.2
44734,0.07,0.53
44735,0.69,0.87
44736,0.21,0.35
44737,0.32,0.87
44738,0.02,0.17
44739,0.04,0.81
44740,0.53,0.91
44741,0.25,0.35
44742,0.12,0.8
44743,0.09,0.6
44744,0.25,0.68
44745,0.65,0.92
44746,0.04,0.4
44747,0.77,0.87
44748,0.11,0.58
44749,0.08,0.22
44750,0.32,0.15
44751,0.03,0.71
44752,0.07,0.44
44753,0.07,0.14
44754,0.36,0.56
44755,0.15,0.38
44756,0.47,0.71
44757,0.02,0.06
44758,0.16,0.31
44759,0.76,0.81
44760,0.08,0.37
44761,0.01,0.79
44762,0.13,0.92
44763,0.42,0.57
44764,0.06,0.2
44765,0.15,0.77
44766,0.39,0.8
44767,0.52,0.48
44768,0.3,0.61
44769,0.5,0.78
44770,0.23,0.31
44771,0.01,0.06
44772,0.01,0.04
44773,0.22,0.62
44774,0.23,0.79
44775,0.46,0.8
44776,0.2,0.52
44777,0.3,0.59
44778,0.23,0.81
44779,0.02,0.13
44780,0.41,0.54
44781,0.33,0.59
44782,0.08,0.2
44783,0.12,0.78
44784,0.01,0.05
44785,0.26,0.43
44786,0.47,0.56
44787,0.14,0.47
44788,0.29,0.49
44789,0.65,0.84
44790,0.06,0.86
44791,0.67,0.77
44792,0.09,0.17
44793,0.16,0.37
44794,0.08,0.15
44795,0.2,0.44
44796,0.23,0.85
44797,0.44,0.7
44798,0.2,0.69
44799,0.78,0.88
44800,0.11,0.66
44801,0.04,0.11
44802,0.87,0.88
44803,0.07,0.88
44804,0.19,0.38
44805,0.05,0.17
44806,0.1,0.89
44807,0.21,0.9
44808,0.15,0.26
44809,0.04,0.14
44810,0.04,0.19
44811,0.18,0.35
44812,0.44,0.67
44813,0.89,0.96
44814,0.15,0.73
44815,0.02,0.11
44816,0.31,0.8
44817,0.77,0.89
44818,0.9,0.92
44819,0.16,0.74
44820,0.74,0.65
44821,0.42,0.66
44822,0.08,0.55
44823,0.19,0.42
44824,0.1,0.54
44825,0.21,0.65
44826,0.31,0.62
44827,0.04,0.15
44828,0.16,0.89
44829,0.06,0.15
44830,0.29,0.91
44831,0.01,0.07
44832,0.31,0.48
44833,0.61,0.62
44834,0.19,0.5
44835,0.04,0.24
44836,0.3,0.68
44837,0.07,0.85
44838,0.11,0.43
44839,0.05,0.12
44840,0.14,0.4
44841,0.23,0.5
44842,0.3,0.3
44843,0.12,0.44
44844,0.08,0.53
44845,0.77,0.88
44846,0.05,0.24
44847,0.08,0.1
44848,0.33,0.4
44849,0.29,0.56
44850,0.04,0.1
44851,0.04,0.67
44852,0.47,0.6
44853,0.13,0.23
44854,0.01,0.1
44855,0.04,0.15
44856,0.18,0.47
44857,0.4,0.64
44858,0.06,0.14
44859,0.08,0.2
44860,0.07,0.83
44861,0.16,0.33
44862,0.16,0.31
44863,0.55,0.69
44864,0.17,0.3
